BUYER_COUNTY,BUYER_STATE,mme,year,population
HANSON,SD,,2005,3656.0
HARDING,SD,,2005,1183.0
HUGHES,SD,,2005,16739.0
HUTCHINSON,SD,,2005,7499.0
HYDE,SD,,2005,1584.0
JACKSON,SD,,2005,2799.0
JERAULD,SD,,2005,2079.0
JONES,SD,,2005,1058.0
KINGSBURY,SD,,2005,5430.0
LAKE,SD,,2005,11020.0
LAWRENCE,SD,,2005,22720.0
LINCOLN,SD,,2005,33712.0
LYMAN,SD,,2005,3849.0
MCCOOK,SD,,2005,5829.0
MCPHERSON,SD,,2005,2615.0
MARSHALL,SD,,2005,4377.0
MEADE,SD,,2005,24505.0
MELLETTE,SD,,2005,2012.0
MINER,SD,,2005,2540.0
MINNEHAHA,SD,,2005,166871.0
MOODY,SD,,2005,6499.0
PENNINGTON,SD,,2005,93626.0
PERKINS,SD,,2005,2967.0
POTTER,SD,,2005,2322.0
ROBERTS,SD,,2005,9909.0
SANBORN,SD,,2005,2504.0
SHANNON,SD,,2005,13365.0
SPINK,SD,,2005,6842.0
STANLEY,SD,,2005,2762.0
SULLY,SD,,2005,1393.0
TODD,SD,,2005,9776.0
TRIPP,SD,,2005,6025.0
TURNER,SD,,2005,8411.0
UNION,SD,,2005,13315.0
WALWORTH,SD,,2005,5436.0
YANKTON,SD,,2005,21638.0
ZIEBACH,SD,,2005,2560.0
ANDERSON,TN,,2005,71801.0
BEDFORD,TN,,2005,41963.0
BENTON,TN,,2005,16274.0
BLEDSOE,TN,,2005,12728.0
BLOUNT,TN,,2005,115261.0
BRADLEY,TN,,2005,92288.0
CAMPBELL,TN,,2005,40436.0
CANNON,TN,,2005,13156.0
CARROLL,TN,,2005,28731.0
CARTER,TN,,2005,58684.0
CHEATHAM,TN,,2005,38053.0
CHESTER,TN,,2005,15877.0
CLAIBORNE,TN,,2005,30845.0
CLAY,TN,,2005,7946.0
COCKE,TN,,2005,34741.0
COFFEE,TN,,2005,50690.0
CROCKETT,TN,,2005,14304.0
CUMBERLAND,TN,,2005,50912.0
DAVIDSON,TN,,2005,607413.0
DECATUR,TN,,2005,11415.0
DEKALB,TN,,2005,18214.0
DICKSON,TN,,2005,45710.0
DYER,TN,,2005,37605.0
FAYETTE,TN,,2005,34023.0
FENTRESS,TN,,2005,17037.0
FRANKLIN,TN,,2005,40557.0
GIBSON,TN,,2005,47889.0
GILES,TN,,2005,29097.0
GRAINGER,TN,,2005,22109.0
GREENE,TN,,2005,64864.0
GRUNDY,TN,,2005,14348.0
HAMBLEN,TN,,2005,60017.0
HAMILTON,TN,,2005,323426.0
HANCOCK,TN,,2005,6704.0
HARDEMAN,TN,,2005,27832.0
HARDIN,TN,,2005,25810.0
HAWKINS,TN,,2005,56014.0
HAYWOOD,TN,,2005,19399.0
HENDERSON,TN,,2005,26173.0
HENRY,TN,,2005,31324.0
HICKMAN,TN,,2005,23392.0
HOUSTON,TN,,2005,7936.0
HUMPHREYS,TN,,2005,17941.0
JACKSON,TN,,2005,10984.0
JEFFERSON,TN,,2005,47913.0
JOHNSON,TN,,2005,18058.0
KNOX,TN,,2005,409116.0
LAKE,TN,,2005,7521.0
LAUDERDALE,TN,,2005,26576.0
LAWRENCE,TN,,2005,40695.0
LEWIS,TN,,2005,11341.0
LINCOLN,TN,,2005,32146.0
LOUDON,TN,,2005,43242.0
MCMINN,TN,,2005,51069.0
MCNAIRY,TN,,2005,25087.0
MACON,TN,,2005,21239.0
MADISON,TN,,2005,94927.0
MARION,TN,,2005,27742.0
MARSHALL,TN,,2005,28053.0
MAURY,TN,,2005,75535.0
MEIGS,TN,,2005,11450.0
MONROE,TN,,2005,42898.0
MONTGOMERY,TN,,2005,147657.0
MOORE,TN,,2005,5990.0
MORGAN,TN,,2005,20070.0
OBION,TN,,2005,31855.0
OVERTON,TN,,2005,20460.0
PERRY,TN,,2005,7595.0
PICKETT,TN,,2005,4819.0
POLK,TN,,2005,15771.0
PUTNAM,TN,,2005,67102.0
RHEA,TN,,2005,29724.0
ROANE,TN,,2005,52624.0
ROBERTSON,TN,,2005,59938.0
RUTHERFORD,TN,,2005,219839.0
SCOTT,TN,,2005,21699.0
SEQUATCHIE,TN,,2005,12710.0
SEVIER,TN,,2005,79593.0
SHELBY,TN,,2005,905399.0
SMITH,TN,,2005,18473.0
STEWART,TN,,2005,12887.0
SULLIVAN,TN,,2005,152092.0
SUMNER,TN,,2005,143892.0
TIPTON,TN,,2005,55202.0
TROUSDALE,TN,,2005,7429.0
UNICOI,TN,,2005,17581.0
UNION,TN,,2005,18660.0
VAN BUREN,TN,,2005,5377.0
WARREN,TN,,2005,39264.0
WASHINGTON,TN,,2005,112724.0
WAYNE,TN,,2005,16718.0
WEAKLEY,TN,,2005,33541.0
WHITE,TN,,2005,24260.0
WILLIAMSON,TN,,2005,152062.0
WILSON,TN,,2005,99771.0
ANDERSON,TX,,2005,56077.0
ANDREWS,TX,,2005,12713.0
ANGELINA,TX,,2005,81184.0
ARANSAS,TX,,2005,24410.0
ARCHER,TX,,2005,8962.0
ARMSTRONG,TX,,2005,2124.0
ATASCOSA,TX,,2005,42484.0
AUSTIN,TX,,2005,25785.0
BAILEY,TX,,2005,6552.0
BANDERA,TX,,2005,19521.0
BASTROP,TX,,2005,68859.0
BAYLOR,TX,,2005,3853.0
BEE,TX,,2005,32481.0
BELL,TX,,2005,261894.0
BEXAR,TX,,2005,1515820.0
BLANCO,TX,,2005,8970.0
BORDEN,TX,,2005,633.0
BOSQUE,TX,,2005,17824.0
BOWIE,TX,,2005,90059.0
BRAZORIA,TX,,2005,274613.0
BRAZOS,TX,,2005,164201.0
BREWSTER,TX,,2005,9064.0
BRISCOE,TX,,2005,1610.0
BROOKS,TX,,2005,7598.0
BROWN,TX,,2005,38220.0
BURLESON,TX,,2005,16855.0
BURNET,TX,,2005,40973.0
CALDWELL,TX,,2005,36221.0
CALHOUN,TX,,2005,20280.0
CALLAHAN,TX,,2005,13242.0
CAMERON,TX,,2005,372703.0
CAMP,TX,,2005,12203.0
CARSON,TX,,2005,6396.0
CASS,TX,,2005,29479.0
CASTRO,TX,,2005,7496.0
CHAMBERS,TX,,2005,28040.0
CHEROKEE,TX,,2005,47725.0
CHILDRESS,TX,,2005,7493.0
CLAY,TX,,2005,11378.0
COCHRAN,TX,,2005,3266.0
COKE,TX,,2005,3597.0
COLEMAN,TX,,2005,8555.0
COLLIN,TX,,2005,658877.0
COLLINGSWORTH,TX,,2005,2990.0
COLORADO,TX,,2005,20435.0
COMAL,TX,,2005,94763.0
COMANCHE,TX,,2005,13541.0
CONCHO,TX,,2005,3714.0
COOKE,TX,,2005,38316.0
CORYELL,TX,,2005,73161.0
COTTLE,TX,,2005,1674.0
CRANE,TX,,2005,3758.0
CROCKETT,TX,,2005,3869.0
CROSBY,TX,,2005,6537.0
CULBERSON,TX,,2005,2615.0
DALLAM,TX,,2005,6090.0
DALLAS,TX,,2005,2303568.0
DAWSON,TX,,2005,14063.0
DEAF SMITH,TX,,2005,18325.0
DELTA,TX,,2005,5442.0
DENTON,TX,,2005,556479.0
DEWITT,TX,,2005,20186.0
DICKENS,TX,,2005,2587.0
DIMMIT,TX,,2005,10003.0
DONLEY,TX,,2005,3870.0
DUVAL,TX,,2005,12467.0
EASTLAND,TX,,2005,18289.0
ECTOR,TX,,2005,124522.0
EDWARDS,TX,,2005,1920.0
ELLIS,TX,,2005,132101.0
EL PASO,TX,,2005,712422.0
ERATH,TX,,2005,34532.0
FALLS,TX,,2005,17468.0
FANNIN,TX,,2005,32687.0
FAYETTE,TX,,2005,22337.0
FISHER,TX,,2005,4056.0
FLOYD,TX,,2005,6982.0
FOARD,TX,,2005,1463.0
FORT BEND,TX,,2005,459541.0
FRANKLIN,TX,,2005,10922.0
FREESTONE,TX,,2005,18617.0
FRIO,TX,,2005,16127.0
GAINES,TX,,2005,14368.0
GALVESTON,TX,,2005,275229.0
GARZA,TX,,2005,4786.0
GILLESPIE,TX,,2005,22719.0
GLASSCOCK,TX,,2005,1280.0
GOLIAD,TX,,2005,6993.0
GONZALES,TX,,2005,19349.0
GRAY,TX,,2005,21390.0
GRAYSON,TX,,2005,115772.0
GREGG,TX,,2005,114621.0
GRIMES,TX,,2005,25078.0
GUADALUPE,TX,,2005,102434.0
HALE,TX,,2005,35757.0
HALL,TX,,2005,3627.0
HAMILTON,TX,,2005,8023.0
HANSFORD,TX,,2005,5156.0
HARDEMAN,TX,,2005,4310.0
HARDIN,TX,,2005,50666.0
HARRIS,TX,,2005,3750573.0
HARRISON,TX,,2005,62502.0
HARTLEY,TX,,2005,5203.0
HASKELL,TX,,2005,5437.0
HAYS,TX,,2005,126498.0
HEMPHILL,TX,,2005,3324.0
HENDERSON,TX,,2005,78597.0
HIDALGO,TX,,2005,669780.0
HILL,TX,,2005,34697.0
HOCKLEY,TX,,2005,22644.0
HOOD,TX,,2005,46861.0
HOPKINS,TX,,2005,33148.0
HOUSTON,TX,,2005,22843.0
HOWARD,TX,,2005,32074.0
HUDSPETH,TX,,2005,3229.0
HUNT,TX,,2005,81613.0
HUTCHINSON,TX,,2005,21924.0
IRION,TX,,2005,1705.0
JACK,TX,,2005,8854.0
JACKSON,TX,,2005,14138.0
JASPER,TX,,2005,35047.0
JEFF DAVIS,TX,,2005,2229.0
JEFFERSON,TX,,2005,246511.0
JIM HOGG,TX,,2005,5037.0
JIM WELLS,TX,,2005,40669.0
JOHNSON,TX,,2005,144030.0
JONES,TX,,2005,19561.0
KARNES,TX,,2005,15073.0
KAUFMAN,TX,,2005,87656.0
KENDALL,TX,,2005,28436.0
KENEDY,TX,,2005,434.0
KENT,TX,,2005,741.0
KERR,TX,,2005,46219.0
KIMBLE,TX,,2005,4551.0
KING,TX,,2005,295.0
KINNEY,TX,,2005,3278.0
KLEBERG,TX,,2005,30724.0
KNOX,TX,,2005,3650.0
LAMAR,TX,,2005,49153.0
LAMB,TX,,2005,14269.0
LAMPASAS,TX,,2005,19574.0
LA SALLE,TX,,2005,6005.0
LAVACA,TX,,2005,18767.0
LEE,TX,,2005,16233.0
LEON,TX,,2005,16132.0
LIBERTY,TX,,2005,74544.0
LIMESTONE,TX,,2005,22425.0
LIPSCOMB,TX,,2005,2937.0
LIVE OAK,TX,,2005,11523.0
LLANO,TX,,2005,17994.0
LOVING,TX,,2005,54.0
LUBBOCK,TX,,2005,255305.0
LYNN,TX,,2005,6060.0
MCCULLOCH,TX,,2005,7935.0
MCLENNAN,TX,,2005,224451.0
MCMULLEN,TX,,2005,864.0
MADISON,TX,,2005,13060.0
MARION,TX,,2005,10760.0
MARTIN,TX,,2005,4402.0
MASON,TX,,2005,3828.0
MATAGORDA,TX,,2005,37383.0
MAVERICK,TX,,2005,50228.0
MEDINA,TX,,2005,42385.0
MENARD,TX,,2005,2169.0
MIDLAND,TX,,2005,120628.0
MILAM,TX,,2005,24855.0
MILLS,TX,,2005,5091.0
MITCHELL,TX,,2005,9282.0
MONTAGUE,TX,,2005,19413.0
MONTGOMERY,TX,,2005,374217.0
MOORE,TX,,2005,19906.0
MORRIS,TX,,2005,12864.0
MOTLEY,TX,,2005,1296.0
NACOGDOCHES,TX,,2005,61269.0
NAVARRO,TX,,2005,48313.0
NEWTON,TX,,2005,14198.0
NOLAN,TX,,2005,14602.0
NUECES,TX,,2005,318059.0
OCHILTREE,TX,,2005,9170.0
OLDHAM,TX,,2005,2092.0
ORANGE,TX,,2005,83619.0
PALO PINTO,TX,,2005,27269.0
PANOLA,TX,,2005,22875.0
PARKER,TX,,2005,101410.0
PARMER,TX,,2005,9578.0
PECOS,TX,,2005,15744.0
POLK,TX,,2005,45987.0
POTTER,TX,,2005,119689.0
PRESIDIO,TX,,2005,7571.0
RAINS,TX,,2005,10770.0
RANDALL,TX,,2005,109817.0
REAGAN,TX,,2005,2964.0
REAL,TX,,2005,2898.0
RED RIVER,TX,,2005,13461.0
REEVES,TX,,2005,11258.0
REFUGIO,TX,,2005,7531.0
ROBERTS,TX,,2005,824.0
ROBERTSON,TX,,2005,15934.0
ROCKWALL,TX,,2005,62069.0
RUNNELS,TX,,2005,10718.0
RUSK,TX,,2005,47681.0
SABINE,TX,,2005,10190.0
SAN AUGUSTINE,TX,,2005,8762.0
SAN JACINTO,TX,,2005,24362.0
SAN PATRICIO,TX,,2005,68566.0
SAN SABA,TX,,2005,5990.0
SCHLEICHER,TX,,2005,2758.0
SCURRY,TX,,2005,15780.0
SHACKELFORD,TX,,2005,3120.0
SHELBY,TX,,2005,26037.0
SHERMAN,TX,,2005,2928.0
SMITH,TX,,2005,190336.0
SOMERVELL,TX,,2005,7434.0
STARR,TX,,2005,59703.0
STEPHENS,TX,,2005,9374.0
STERLING,TX,,2005,1263.0
STONEWALL,TX,,2005,1354.0
SUTTON,TX,,2005,4202.0
SWISHER,TX,,2005,7756.0
TARRANT,TX,,2005,1618151.0
TAYLOR,TX,,2005,126047.0
TERRELL,TX,,2005,969.0
TERRY,TX,,2005,12235.0
THROCKMORTON,TX,,2005,1681.0
TITUS,TX,,2005,28160.0
TOM GREEN,TX,,2005,105063.0
TRAVIS,TX,,2005,905609.0
TRINITY,TX,,2005,14152.0
TYLER,TX,,2005,20251.0
UPSHUR,TX,,2005,37434.0
UPTON,TX,,2005,3025.0
UVALDE,TX,,2005,26587.0
VAL VERDE,TX,,2005,47164.0
VAN ZANDT,TX,,2005,51431.0
VICTORIA,TX,,2005,85086.0
WALKER,TX,,2005,64417.0
WALLER,TX,,2005,34597.0
WARD,TX,,2005,10162.0
WASHINGTON,TX,,2005,31462.0
WEBB,TX,,2005,222037.0
WHARTON,TX,,2005,40946.0
WHEELER,TX,,2005,4716.0
WICHITA,TX,,2005,129562.0
WILBARGER,TX,,2005,13953.0
WILLACY,TX,,2005,20328.0
WILLIAMSON,TX,,2005,332159.0
WILSON,TX,,2005,36942.0
WINKLER,TX,,2005,6420.0
WISE,TX,,2005,55794.0
WOOD,TX,,2005,40619.0
YOAKUM,TX,,2005,7291.0
YOUNG,TX,,2005,17523.0
ZAPATA,TX,,2005,13169.0
ZAVALA,TX,,2005,11508.0
BEAVER,UT,,2005,6087.0
BOX ELDER,UT,,2005,45946.0
CACHE,UT,,2005,104779.0
CARBON,UT,,2005,19205.0
DAGGETT,UT,,2005,924.0
DAVIS,UT,,2005,269886.0
DUCHESNE,UT,,2005,15172.0
EMERY,UT,,2005,10362.0
GARFIELD,UT,,2005,4345.0
GRAND,UT,,2005,8713.0
IRON,UT,,2005,39382.0
JUAB,UT,,2005,8902.0
KANE,UT,,2005,6180.0
MILLARD,UT,,2005,11901.0
MORGAN,UT,,2005,7767.0
PIUTE,UT,,2005,1364.0
RICH,UT,,2005,2015.0
SALT LAKE,UT,,2005,963717.0
SAN JUAN,UT,,2005,13896.0
SANPETE,UT,,2005,23781.0
SEVIER,UT,,2005,19055.0
SUMMIT,UT,,2005,34757.0
TOOELE,UT,,2005,50219.0
UINTAH,UT,,2005,26997.0
UTAH,UT,,2005,455014.0
WASATCH,UT,,2005,18782.0
WASHINGTON,UT,,2005,119224.0
WAYNE,UT,,2005,2412.0
WEBER,UT,,2005,214229.0
ADDISON,VT,,2005,36538.0
BENNINGTON,VT,,2005,36552.0
CALEDONIA,VT,,2005,30411.0
CHITTENDEN,VT,,2005,150389.0
ESSEX,VT,,2005,6500.0
FRANKLIN,VT,,2005,47544.0
GRAND ISLE,VT,,2005,7578.0
LAMOILLE,VT,,2005,24487.0
ORANGE,VT,,2005,28981.0
ORLEANS,VT,,2005,27278.0
RUTLAND,VT,,2005,63377.0
WASHINGTON,VT,,2005,59023.0
WINDHAM,VT,,2005,43724.0
WINDSOR,VT,,2005,57354.0
ACCOMACK,VA,,2005,38743.0
ALBEMARLE,VA,,2005,90484.0
ALLEGHANY,VA,,2005,16528.0
AMELIA,VA,,2005,12099.0
AMHERST,VA,,2005,31920.0
APPOMATTOX,VA,,2005,13821.0
ARLINGTON,VA,,2005,199761.0
AUGUSTA,VA,,2005,69015.0
BATH,VA,,2005,4792.0
BEDFORD,VA,,2005,64278.0
BLAND,VA,,2005,6790.0
BOTETOURT,VA,,2005,31524.0
BRUNSWICK,VA,,2005,17972.0
BUCHANAN,VA,,2005,24480.0
BUCKINGHAM,VA,,2005,15841.0
CAMPBELL,VA,,2005,51977.0
CAROLINE,VA,,2005,25278.0
CARROLL,VA,,2005,29135.0
CHARLES CITY,VA,,2005,7049.0
CHARLOTTE,VA,,2005,12322.0
CHESTERFIELD,VA,,2005,286275.0
CLARKE,VA,,2005,14011.0
CRAIG,VA,,2005,5081.0
CULPEPER,VA,,2005,41941.0
CUMBERLAND,VA,,2005,9341.0
DICKENSON,VA,,2005,16200.0
DINWIDDIE,VA,,2005,25189.0
ESSEX,VA,,2005,10486.0
FAIRFAX,VA,,2005,1005616.0
FAUQUIER,VA,,2005,64292.0
FLOYD,VA,,2005,14502.0
FLUVANNA,VA,,2005,24482.0
FRANKLIN,VA,,2005,49795.0
FREDERICK,VA,,2005,68555.0
GILES,VA,,2005,17002.0
GLOUCESTER,VA,,2005,37274.0
GOOCHLAND,VA,,2005,19243.0
GRAYSON,VA,,2005,16217.0
GREENE,VA,,2005,17188.0
GREENSVILLE,VA,,2005,11858.0
HALIFAX,VA,,2005,35675.0
HANOVER,VA,,2005,96541.0
HENRICO,VA,,2005,281581.0
HENRY,VA,,2005,55804.0
HIGHLAND,VA,,2005,2444.0
ISLE OF WIGHT,VA,,2005,32927.0
JAMES CITY,VA,,2005,57254.0
KING AND QUEEN,VA,,2005,6739.0
KING GEORGE,VA,,2005,20587.0
KING WILLIAM,VA,,2005,14515.0
LANCASTER,VA,,2005,11470.0
LEE,VA,,2005,23353.0
LOUDOUN,VA,,2005,253631.0
LOUISA,VA,,2005,29866.0
LUNENBURG,VA,,2005,12986.0
MADISON,VA,,2005,13306.0
MATHEWS,VA,,2005,8992.0
MECKLENBURG,VA,,2005,31969.0
MIDDLESEX,VA,,2005,10468.0
MONTGOMERY,VA,,2005,87115.0
NELSON,VA,,2005,14956.0
NEW KENT,VA,,2005,15853.0
NORTHAMPTON,VA,,2005,13293.0
NORTHUMBERLAND,VA,,2005,12806.0
NOTTOWAY,VA,,2005,15762.0
ORANGE,VA,,2005,30072.0
PAGE,VA,,2005,23728.0
PATRICK,VA,,2005,18837.0
PITTSYLVANIA,VA,,2005,61020.0
POWHATAN,VA,,2005,26294.0
PRINCE EDWARD,VA,,2005,20809.0
PRINCE GEORGE,VA,,2005,36358.0
PRINCE WILLIAM,VA,,2005,345349.0
PULASKI,VA,,2005,34714.0
RAPPAHANNOCK,VA,,2005,7264.0
RICHMOND,VA,,2005,9035.0
ROANOKE,VA,,2005,88453.0
ROCKBRIDGE,VA,,2005,21162.0
ROCKINGHAM,VA,,2005,71639.0
RUSSELL,VA,,2005,28605.0
SCOTT,VA,,2005,22820.0
SHENANDOAH,VA,,2005,38927.0
SMYTH,VA,,2005,32210.0
SOUTHAMPTON,VA,,2005,17345.0
SPOTSYLVANIA,VA,,2005,114960.0
STAFFORD,VA,,2005,116545.0
SURRY,VA,,2005,6890.0
SUSSEX,VA,,2005,11851.0
TAZEWELL,VA,,2005,43886.0
WARREN,VA,,2005,35015.0
WASHINGTON,VA,,2005,51981.0
WESTMORELAND,VA,,2005,16892.0
WISE,VA,,2005,41733.0
WYTHE,VA,,2005,28137.0
YORK,VA,,2005,60785.0
ALEXANDRIA CITY,VA,,2005,137602.0
BEDFORD CITY,VA,,2005,6257.0
BRISTOL CITY,VA,,2005,17440.0
BUENA VISTA CITY,VA,,2005,6502.0
CHARLOTTESVILLE CITY,VA,,2005,40816.0
CHESAPEAKE CITY,VA,,2005,216644.0
COLONIAL HEIGHTS CITY,VA,,2005,17540.0
COVINGTON CITY,VA,,2005,6195.0
DANVILLE CITY,VA,,2005,45691.0
EMPORIA CITY,VA,,2005,5550.0
FAIRFAX CITY,VA,,2005,22030.0
FALLS CHURCH CITY,VA,,2005,10808.0
FRANKLIN CITY,VA,,2005,8449.0
FREDERICKSBURG CITY,VA,,2005,21293.0
GALAX CITY,VA,,2005,6732.0
HAMPTON CITY,VA,,2005,147010.0
HARRISONBURG CITY,VA,,2005,42689.0
HOPEWELL CITY,VA,,2005,22535.0
LEXINGTON CITY,VA,,2005,6896.0
LYNCHBURG CITY,VA,,2005,68065.0
MANASSAS CITY,VA,,2005,36898.0
MANASSAS PARK CITY,VA,,2005,11593.0
MARTINSVILLE CITY,VA,,2005,14771.0
NEWPORT NEWS CITY,VA,,2005,180825.0
NORFOLK CITY,VA,,2005,237349.0
NORTON CITY,VA,,2005,3650.0
PETERSBURG CITY,VA,,2005,32416.0
POQUOSON CITY,VA,,2005,11703.0
PORTSMOUTH CITY,VA,,2005,100875.0
RADFORD CITY,VA,,2005,15869.0
RICHMOND CITY,VA,,2005,197861.0
ROANOKE CITY,VA,,2005,92455.0
SALEM CITY,VA,,2005,24799.0
STAUNTON CITY,VA,,2005,23402.0
SUFFOLK CITY,VA,,2005,77951.0
VIRGINIA BEACH CITY,VA,,2005,438191.0
WAYNESBORO CITY,VA,,2005,21123.0
WILLIAMSBURG CITY,VA,,2005,11907.0
WINCHESTER CITY,VA,,2005,25640.0
ADAMS,WA,,2005,16574.0
ASOTIN,WA,,2005,20921.0
BENTON,WA,,2005,156264.0
CHELAN,WA,,2005,69072.0
CLALLAM,WA,,2005,68819.0
CLARK,WA,,2005,400619.0
COLUMBIA,WA,,2005,4028.0
COWLITZ,WA,,2005,96344.0
DOUGLAS,WA,,2005,34418.0
FERRY,WA,,2005,7461.0
FRANKLIN,WA,,2005,62658.0
GARFIELD,WA,,2005,2192.0
GRANT,WA,,2005,79903.0
GRAYS HARBOR,WA,,2005,70209.0
ISLAND,WA,,2005,79683.0
JEFFERSON,WA,,2005,28412.0
KING,WA,,2005,1805028.0
KITSAP,WA,,2005,239789.0
KITTITAS,WA,,2005,37249.0
KLICKITAT,WA,,2005,19427.0
LEWIS,WA,,2005,71692.0
LINCOLN,WA,,2005,10196.0
MASON,WA,,2005,53294.0
OKANOGAN,WA,,2005,39091.0
PACIFIC,WA,,2005,21263.0
PEND OREILLE,WA,,2005,12356.0
PIERCE,WA,,2005,749835.0
SAN JUAN,WA,,2005,15094.0
SKAGIT,WA,,2005,112223.0
SKAMANIA,WA,,2005,10296.0
SNOHOMISH,WA,,2005,650581.0
SPOKANE,WA,,2005,440488.0
STEVENS,WA,,2005,40834.0
THURSTON,WA,,2005,227617.0
WAHKIAKUM,WA,,2005,3830.0
WALLA WALLA,WA,,2005,57304.0
WHATCOM,WA,,2005,185556.0
WHITMAN,WA,,2005,41399.0
YAKIMA,WA,,2005,228819.0
BARBOUR,WV,,2005,15358.0
BERKELEY,WV,,2005,92608.0
BOONE,WV,,2005,25336.0
BRAXTON,WV,,2005,14682.0
BROOKE,WV,,2005,24262.0
CABELL,WV,,2005,94396.0
CALHOUN,WV,,2005,7262.0
CLAY,WV,,2005,10146.0
DODDRIDGE,WV,,2005,7304.0
FAYETTE,WV,,2005,46352.0
GILMER,WV,,2005,6933.0
GRANT,WV,,2005,11591.0
GREENBRIER,WV,,2005,34567.0
HAMPSHIRE,WV,,2005,21740.0
HANCOCK,WV,,2005,30985.0
HARDY,WV,,2005,13372.0
HARRISON,WV,,2005,68153.0
JACKSON,WV,,2005,28068.0
JEFFERSON,WV,,2005,48542.0
KANAWHA,WV,,2005,192988.0
LEWIS,WV,,2005,17136.0
LINCOLN,WV,,2005,22339.0
LOGAN,WV,,2005,35786.0
MCDOWELL,WV,,2005,23794.0
MARION,WV,,2005,56406.0
MARSHALL,WV,,2005,33909.0
MASON,WV,,2005,25577.0
MERCER,WV,,2005,61247.0
MINERAL,WV,,2005,26856.0
MINGO,WV,,2005,26787.0
MONONGALIA,WV,,2005,86289.0
MONROE,WV,,2005,13486.0
MORGAN,WV,,2005,15869.0
NICHOLAS,WV,,2005,26107.0
OHIO,WV,,2005,44938.0
PENDLETON,WV,,2005,7790.0
PLEASANTS,WV,,2005,7287.0
POCAHONTAS,WV,,2005,8796.0
PRESTON,WV,,2005,29813.0
PUTNAM,WV,,2005,53896.0
RALEIGH,WV,,2005,78651.0
RANDOLPH,WV,,2005,28385.0
RITCHIE,WV,,2005,10328.0
ROANE,WV,,2005,15353.0
SUMMERS,WV,,2005,13488.0
TAYLOR,WV,,2005,16023.0
TUCKER,WV,,2005,6971.0
TYLER,WV,,2005,9232.0
UPSHUR,WV,,2005,23400.0
WAYNE,WV,,2005,41934.0
WEBSTER,WV,,2005,9620.0
WETZEL,WV,,2005,16889.0
WIRT,WV,,2005,5785.0
WOOD,WV,,2005,86684.0
WYOMING,WV,,2005,24130.0
ADAMS,WI,,2005,20673.0
ASHLAND,WI,,2005,16485.0
BARRON,WI,,2005,45612.0
BAYFIELD,WI,,2005,14996.0
BROWN,WI,,2005,238700.0
BUFFALO,WI,,2005,13886.0
BURNETT,WI,,2005,16334.0
CALUMET,WI,,2005,44088.0
CHIPPEWA,WI,,2005,59333.0
CLARK,WI,,2005,33621.0
COLUMBIA,WI,,2005,54625.0
CRAWFORD,WI,,2005,16893.0
DANE,WI,,2005,462952.0
DODGE,WI,,2005,87212.0
DOOR,WI,,2005,28067.0
DOUGLAS,WI,,2005,43907.0
DUNN,WI,,2005,41716.0
EAU CLAIRE,WI,,2005,95384.0
FLORENCE,WI,,2005,4864.0
FOND DU LAC,WI,,2005,98400.0
FOREST,WI,,2005,9899.0
GRANT,WI,,2005,49063.0
GREEN,WI,,2005,34823.0
GREEN LAKE,WI,,2005,18858.0
IOWA,WI,,2005,23388.0
IRON,WI,,2005,6493.0
JACKSON,WI,,2005,19628.0
JEFFERSON,WI,,2005,78694.0
JUNEAU,WI,,2005,26455.0
KENOSHA,WI,,2005,159594.0
KEWAUNEE,WI,,2005,20498.0
LA CROSSE,WI,,2005,109676.0
LAFAYETTE,WI,,2005,16064.0
LANGLADE,WI,,2005,20441.0
LINCOLN,WI,,2005,29912.0
MANITOWOC,WI,,2005,81106.0
MARATHON,WI,,2005,127818.0
MARINETTE,WI,,2005,42927.0
MARQUETTE,WI,,2005,15017.0
MENOMINEE,WI,,2005,4554.0
MILWAUKEE,WI,,2005,949511.0
MONROE,WI,,2005,42196.0
OCONTO,WI,,2005,37256.0
ONEIDA,WI,,2005,36674.0
OUTAGAMIE,WI,,2005,170073.0
OZAUKEE,WI,,2005,85161.0
PEPIN,WI,,2005,7419.0
PIERCE,WI,,2005,38940.0
POLK,WI,,2005,43928.0
PORTAGE,WI,,2005,67584.0
PRICE,WI,,2005,14999.0
RACINE,WI,,2005,193841.0
RICHLAND,WI,,2005,18094.0
ROCK,WI,,2005,156490.0
RUSK,WI,,2005,14886.0
ST CROIX,WI,,2005,76658.0
SAUK,WI,,2005,57457.0
SAWYER,WI,,2005,16859.0
SHAWANO,WI,,2005,40936.0
SHEBOYGAN,WI,,2005,113699.0
TAYLOR,WI,,2005,19493.0
TREMPEALEAU,WI,,2005,27595.0
VERNON,WI,,2005,28753.0
VILAS,WI,,2005,22076.0
WALWORTH,WI,,2005,99224.0
WASHBURN,WI,,2005,16515.0
WASHINGTON,WI,,2005,125103.0
WAUKESHA,WI,,2005,375257.0
WAUPACA,WI,,2005,52042.0
WAUSHARA,WI,,2005,24603.0
WINNEBAGO,WI,,2005,159976.0
WOOD,WI,,2005,74519.0
ALBANY,WY,,2005,32556.0
BIG HORN,WY,,2005,11125.0
CAMPBELL,WY,,2005,37053.0
CARBON,WY,,2005,15051.0
CONVERSE,WY,,2005,12459.0
CROOK,WY,,2005,6019.0
FREMONT,WY,,2005,36300.0
GOSHEN,WY,,2005,12083.0
HOT SPRINGS,WY,,2005,4517.0
JOHNSON,WY,,2005,7651.0
LARAMIE,WY,,2005,85388.0
