BUYER_COUNTY,BUYER_STATE,mme,quantity,year
MONTOUR,PA,5480.588250000032,4234.0,2011
LUZERNE,PA,136054.0007559878,92355.0,2011
VENANGO,PA,21253.49569908809,16397.0,2011
WAYNE,PA,28380.23550067564,17563.0,2011
NORTHUMBERLAND,PA,38588.46255022594,29540.0,2011
MCKEAN,PA,19812.790215450677,13934.0,2011
WYOMING,PA,10754.723910000092,7960.0,2011
ELK,PA,12665.48037408784,9392.0,2011
HUNTINGDON,PA,7514.647230000156,6311.0,2011
ADAMS,PA,28887.012379088086,17587.0,2011
CUMBERLAND,PA,116982.97344064008,74466.0,2011
FAYETTE,PA,96882.88144110623,55592.0,2011
CLEARFIELD,PA,28200.494776801163,21555.0,2011
YORK,PA,136239.2387108305,108931.0,2011
BUCKS,PA,436021.89320338523,228494.0,2011
INDIANA,PA,36945.765109276,19689.0,2011
LEHIGH,PA,101768.2331645264,69402.0,2011
BLAIR,PA,81331.68727204239,86018.0,2011
BERKS,PA,113529.25463869378,82365.0,2011
CENTRE,PA,26204.00215087588,22777.0,2011
MIFFLIN,PA,15707.169315000268,12386.0,2011
MONTGOMERY,PA,404638.7214842429,226684.0,2011
NORTHAMPTON,PA,96175.36085246367,62878.0,2011
PERRY,PA,15524.137767712598,9854.0,2011
LANCASTER,PA,189111.39448763028,110793.0,2011
DELAWARE,PA,382952.6038547022,206992.0,2011
CHESTER,PA,163208.87056196234,106675.0,2011
SULLIVAN,PA,739.7851125000003,529.0,2011
DAUPHIN,PA,114050.76434167965,70954.0,2011
BEDFORD,PA,16112.311413862915,10991.0,2011
PHILADELPHIA,PA,1061098.026475437,489524.0,2011
SOMERSET,PA,33249.1661602131,18962.0,2011
ALLEGHENY,PA,537845.0673028461,340378.0,2011
TIOGA,PA,15973.785094537738,10989.0,2011
FULTON,PA,1794.1590638625064,1059.0,2011
FOREST,PA,1360.124550000003,870.0,2011
MONROE,PA,101504.69506837617,58657.0,2011
PIKE,PA,44501.48701886324,21821.0,2011
CAMBRIA,PA,200626.69542499376,82916.0,2011
POTTER,PA,4843.808791125051,4489.0,2011
SUSQUEHANNA,PA,9402.008599537545,6464.0,2011
BRADFORD,PA,22056.05746500062,17624.0,2011
WARREN,PA,11171.681891362756,8430.0,2011
FRANKLIN,PA,49821.683367037804,31873.0,2011
JEFFERSON,PA,17356.2813799879,11425.0,2011
WESTMORELAND,PA,199630.77745906432,108112.0,2011
LEBANON,PA,41512.24088610118,28138.0,2011
WASHINGTON,PA,82315.50269497848,50070.0,2011
GREENE,PA,11965.610211337584,8629.0,2011
BEAVER,PA,67823.12684857762,41430.0,2011
CARBON,PA,36611.749702500485,21149.0,2011
BUTLER,PA,60192.991584453535,43849.0,2011
SCHUYLKILL,PA,71850.60278902775,44994.0,2011
JUNIATA,PA,8105.311256587588,4951.0,2011
ERIE,PA,102340.37907646064,97347.0,2011
CAMBRIA,PA,209075.16258259345,85945.0,2012
PERRY,PA,15549.280231575161,10280.0,2012
GREENE,PA,12557.980358400257,9870.0,2012
JUNIATA,PA,7826.575597950094,4528.0,2012
FULTON,PA,2348.516910000008,1353.0,2012
BEDFORD,PA,19091.26178250061,12927.0,2012
CLARION,PA,9985.001266800251,8042.0,2012
DAUPHIN,PA,125425.81943775428,79925.0,2012
VENANGO,PA,23771.6369104507,17973.0,2012
BERKS,PA,120346.3607228672,84954.0,2012
LEHIGH,PA,107867.81326698804,73910.0,2012
BUCKS,PA,441820.59944738523,231739.0,2012
YORK,PA,143261.3842417548,103069.0,2012
CUMBERLAND,PA,112642.705943178,75216.0,2012
ADAMS,PA,31947.691612950734,19290.0,2012
ALLEGHENY,PA,498776.45770974853,346496.0,2012
CARBON,PA,38472.188587500714,21866.0,2012
SCHUYLKILL,PA,72588.63039435273,46389.0,2012
WYOMING,PA,11700.707235000144,8763.0,2012
BRADFORD,PA,24691.53001522552,19036.0,2012
SUSQUEHANNA,PA,10770.111802500036,6942.0,2012
CENTRE,PA,29027.640125400947,25358.0,2012
PIKE,PA,49349.95092772544,21949.0,2012
TIOGA,PA,18235.93413817525,12078.0,2012
CLINTON,PA,16562.50285792541,11907.0,2012
MCKEAN,PA,19697.65115043805,13489.0,2012
LYCOMING,PA,39223.32887651434,36028.0,2012
MONTOUR,PA,6082.510230000029,4566.0,2012
WAYNE,PA,30203.472262950552,17720.0,2012
LACKAWANNA,PA,133645.25587260892,93759.0,2012
SNYDER,PA,10649.977725000224,9085.0,2012
COLUMBIA,PA,22377.325031363165,18669.0,2012
UNION,PA,8930.454720000198,8140.0,2012
NORTHUMBERLAND,PA,40174.345942500906,30906.0,2012
LUZERNE,PA,141991.24898659982,99250.0,2012
MONROE,PA,110394.27393153873,61046.0,2012
MERCER,PA,68441.4840345028,48321.0,2012
MONTGOMERY,PA,408082.1565547996,220206.0,2012
CHESTER,PA,169160.54409082432,102526.0,2012
BEAVER,PA,71056.70690355256,44677.0,2012
LAWRENCE,PA,73507.83656883996,33728.0,2012
WESTMORELAND,PA,185192.79038138821,109061.0,2012
BUTLER,PA,60838.36246534067,47981.0,2012
WASHINGTON,PA,85912.44770884105,54138.0,2012
PHILADELPHIA,PA,1067454.6655439988,507581.0,2012
SOMERSET,PA,35153.39175453803,20435.0,2012
CAMERON,PA,3614.7623700000045,2596.0,2012
CRAWFORD,PA,39839.193345414045,29155.0,2012
ELK,PA,13211.503638600369,9835.0,2012
FOREST,PA,1096.5653400000028,797.0,2012
POTTER,PA,5544.103279087552,4273.0,2012
FRANKLIN,PA,54548.340585449776,35685.0,2012
WARREN,PA,11142.679207500281,8646.0,2012
ERIE,PA,103121.42684532063,98726.0,2012
ARMSTRONG,PA,27975.29079828831,18374.0,2012
LEBANON,PA,48023.79985503871,31401.0,2012
HUNTINGDON,PA,8923.337096362715,7423.0,2012
FAYETTE,PA,95692.76396168092,60772.0,2012
CLEARFIELD,PA,30261.636505425966,22792.0,2012
INDIANA,PA,36469.833950626096,19456.0,2012
BLAIR,PA,87736.92284070452,57798.0,2012
MIFFLIN,PA,16536.777435000233,13191.0,2012
NORTHAMPTON,PA,105859.06796985146,70034.0,2012
LANCASTER,PA,197514.61356630566,114682.0,2012
DELAWARE,PA,419485.4825187779,222682.0,2012
JEFFERSON,PA,16462.296270000406,11636.0,2012
SULLIVAN,PA,714.5286750000006,483.0,2012
VEGA BAJA,PR,1456.9423125000046,1238.0,2006
CATANO,PR,306.5378249999998,170.0,2006
MOROVIS,PR,321.51217499999973,186.0,2006
NAGUABO,PR,97.5118125,124.0,2006
PENUELAS,PR,310.5393904500001,147.0,2006
LAJAS,PR,79.48080000000002,123.0,2006
ARECIBO,PR,2264.83635,1415.0,2006
COROZAL,PR,709.1943750000003,518.0,2006
RIO GRANDE,PR,337.5926625,193.0,2006
ARROYO,PR,263.1569999999999,282.0,2006
ISABELA,PR,719.0469000000012,797.0,2006
TOA ALTA,PR,714.6766500000001,345.0,2006
LARES,PR,349.80787499999946,388.0,2006
SABANA GRANDE,PR,476.5318499999996,442.0,2006
SAN LORENZO,PR,1051.0549500000022,561.0,2006
ADJUNTAS,PR,757.1430750000003,940.0,2006
,PR,,,2006
HUMACAO,PR,1617.529762500002,1157.0,2006
GUAYAMA,PR,831.7977000000003,670.0,2006
BARRANQUITAS,PR,608.4113499999997,452.0,2006
VEGA ALTA,PR,1567.8442125000006,2071.0,2006
CAYEY,PR,1805.5380374999984,1637.0,2006
AGUADILLA,PR,1843.5247624999988,1174.0,2006
GURABO,PR,733.4241000000012,376.0,2006
VILLALBA,PR,284.53132499999987,213.0,2006
SAN GERMAN,PR,954.522112500002,501.0,2006
LOIZA,PR,514.6662749999995,269.0,2006
UTUADO,PR,534.4534124999997,429.0,2006
ANASCO,PR,561.7684499999996,574.0,2006
HORMIGUEROS,PR,532.0715249999995,318.0,2006
GUANICA,PR,109.48995,91.0,2006
LAS MARIAS,PR,94.7523,61.0,2006
FLORIDA,PR,85.00747499999999,107.0,2006
PATILLAS,PR,242.15047500000009,115.0,2006
AIBONITO,PR,1395.6287249999998,1411.0,2006
MAUNABO,PR,115.1793,95.0,2006
GUAYANILLA,PR,54.48165000000001,23.0,2006
JAYUYA,PR,239.4262125,256.0,2006
VIEQUES,PR,194.679225,189.0,2006
CEIBA,PR,141.50985000000003,54.0,2006
COAMO,PR,1126.8083250000016,998.0,2006
YAUCO,PR,1199.0480000000039,559.0,2006
CIDRA,PR,1745.096782499999,629.0,2006
LAS PIEDRAS,PR,295.9440749999999,301.0,2006
SAN SEBASTIAN,PR,1003.3891500000012,1139.0,2006
OROCOVIS,PR,229.96522500000003,290.0,2006
SANTA ISABEL,PR,559.4872125,251.0,2006
MOCA,PR,1014.0643500000008,633.0,2006
TOA BAJA,PR,3053.998259999999,1881.0,2006
QUEBRADILLAS,PR,587.3805749999998,675.0,2006
SALINAS,PR,999.5729375000017,478.0,2006
YABUCOA,PR,1494.027837500002,768.0,2006
AGUADA,PR,364.81492499999985,288.0,2006
FAJARDO,PR,2016.6931875000007,1051.0,2006
LUQUILLO,PR,159.43222499999982,264.0,2006
CAROLINA,PR,3778.700924999997,2624.0,2006
DORADO,PR,510.2496749999993,421.0,2006
MAYAGUEZ,PR,1639.1853375000035,982.0,2006
BARCELONETA,PR,497.86893749999984,493.0,2006
SAN JUAN,PR,17522.042298500488,12221.0,2006
CAGUAS,PR,14356.795659500149,6302.0,2006
TRUJILLO ALTO,PR,1108.5936000000013,607.0,2006
CANOVANAS,PR,701.484225,418.0,2006
CABO ROJO,PR,535.8099999999997,388.0,2006
CIALES,PR,184.32360386250005,99.0,2006
JUNCOS,PR,935.9599500000023,379.0,2006
HATILLO,PR,1167.5624250000014,1040.0,2006
RINCON,PR,274.66777499999984,191.0,2006
JUANA DIAZ,PR,635.0468850000002,501.0,2006
AGUAS BUENAS,PR,219.83595000000008,153.0,2006
COMERIO,PR,495.4157249999996,282.0,2006
NARANJITO,PR,653.9371875000003,637.0,2006
MANATI,PR,1632.8520075000013,853.0,2006
GUAYNABO,PR,2117.4910324999973,1257.0,2006
BAYAMON,PR,5166.713745000037,3164.0,2006
CAMUY,PR,231.97125000000003,354.0,2006
PONCE,PR,5560.370254762509,4128.0,2006
ISABELA,PR,753.9228750000018,841.0,2007
FAJARDO,PR,2299.4739000000022,1309.0,2007
BARCELONETA,PR,673.1138999999997,576.0,2007
CAROLINA,PR,4366.8329644999985,2802.0,2007
SAN SEBASTIAN,PR,1022.4188250000012,1174.0,2007
VILLALBA,PR,244.69818749999982,197.0,2007
OROCOVIS,PR,205.77937499999993,263.0,2007
HORMIGUEROS,PR,806.8120199999997,390.0,2007
MOCA,PR,804.9634110000014,659.0,2007
AGUAS BUENAS,PR,190.14855000000003,138.0,2007
AIBONITO,PR,1369.0970250000005,1354.0,2007
NARANJITO,PR,567.6942899999998,534.0,2007
GURABO,PR,803.695357500001,400.0,2007
MOROVIS,PR,276.9715499999997,160.0,2007
CAMUY,PR,208.77097500000005,317.0,2007
PONCE,PR,4992.741894949997,3831.0,2007
JAYUYA,PR,220.666575,266.0,2007
VEGA BAJA,PR,1299.4794900000031,1248.0,2007
SAN GERMAN,PR,886.6965375000017,455.0,2007
VIEQUES,PR,176.27636250000003,214.0,2007
JUNCOS,PR,859.5320250000017,374.0,2007
PATILLAS,PR,236.8737,133.0,2007
YAUCO,PR,1125.870532500003,625.0,2007
LOIZA,PR,669.2521124999997,320.0,2007
PENUELAS,PR,280.33845,135.0,2007
MANATI,PR,1738.6082625,869.0,2007
BARRANQUITAS,PR,439.00979999999987,344.0,2007
LAS PIEDRAS,PR,255.73972500000008,238.0,2007
TRUJILLO ALTO,PR,788.5597500000001,441.0,2007
COMERIO,PR,432.53602499999977,295.0,2007
SANTA ISABEL,PR,535.7059649999999,258.0,2007
UTUADO,PR,627.4051050000003,507.0,2007
GUANICA,PR,98.49795,79.0,2007
RINCON,PR,246.21104999999991,149.0,2007
LAJAS,PR,122.09955000000004,174.0,2007
MAUNABO,PR,74.88674999999998,73.0,2007
FLORIDA,PR,32.883900000000004,34.0,2007
CANOVANAS,PR,527.6081174999995,341.0,2007
BAYAMON,PR,4559.415765000025,2786.0,2007
ADJUNTAS,PR,778.9306500000004,968.0,2007
GUAYANILLA,PR,49.72620000000001,35.0,2007
LAS MARIAS,PR,59.18566500000001,37.0,2007
DORADO,PR,527.9135909999997,364.0,2007
TOA BAJA,PR,3575.9202525000023,1786.0,2007
ARECIBO,PR,2101.24539,1401.0,2007
GUAYAMA,PR,912.797925000002,588.0,2007
LUQUILLO,PR,279.2724375,214.0,2007
HUMACAO,PR,1776.7466984999994,1188.0,2007
MAYAGUEZ,PR,1507.4068875000055,863.0,2007
RIO GRANDE,PR,362.75610000000006,311.0,2007
ANASCO,PR,568.94103,544.0,2007
QUEBRADILLAS,PR,589.5164399999999,631.0,2007
CIDRA,PR,1460.6053124999994,533.0,2007
GUAYNABO,PR,2403.4219009999993,1273.0,2007
ARROYO,PR,193.509675,189.0,2007
CIALES,PR,199.7932875,113.0,2007
AGUADA,PR,333.07604999999967,239.0,2007
TOA ALTA,PR,509.498175,238.0,2007
YABUCOA,PR,1302.3714750000013,680.0,2007
,PR,,,2007
SABANA GRANDE,PR,457.6585874999996,418.0,2007
SALINAS,PR,1093.534807500001,639.0,2007
COROZAL,PR,593.446665,529.0,2007
CEIBA,PR,176.21535,61.0,2007
CAYEY,PR,1510.0066799999993,1520.0,2007
CABO ROJO,PR,404.4430349999996,315.0,2007
COAMO,PR,1324.2740580000007,1336.0,2007
CATANO,PR,234.76293000000007,128.0,2007
SAN JUAN,PR,15930.86919700041,10985.0,2007
NAGUABO,PR,109.78856249999998,151.0,2007
CAGUAS,PR,13539.726963000112,7706.0,2007
VEGA ALTA,PR,1514.2080149999988,2106.0,2007
LARES,PR,407.5700999999993,544.0,2007
HATILLO,PR,1146.6642735000016,1024.0,2007
JUANA DIAZ,PR,859.3891575000017,693.0,2007
AGUADILLA,PR,1940.2084875000005,1116.0,2007
SAN LORENZO,PR,1010.0362125000007,520.0,2007
CAROLINA,PR,3894.1538625000153,2393.0,2008
CAYEY,PR,1190.7082500000013,1310.0,2008
TOA ALTA,PR,504.81746249999964,253.0,2008
SAN JUAN,PR,12398.159391000192,7889.0,2008
BARCELONETA,PR,193.4542875,241.0,2008
SABANA GRANDE,PR,377.61974999999984,404.0,2008
JUANA DIAZ,PR,688.5538049999999,639.0,2008
FLORIDA,PR,54.98505,34.0,2008
PENUELAS,PR,190.8357,119.0,2008
VEGA ALTA,PR,1069.6009500000002,1358.0,2008
CAGUAS,PR,6700.02001500005,4636.0,2008
CATANO,PR,250.40306999999987,111.0,2008
SANTA ISABEL,PR,412.41524999999984,146.0,2008
ARROYO,PR,172.67054999999993,148.0,2008
DORADO,PR,556.5202275000001,327.0,2008
CAMUY,PR,254.591325,369.0,2008
CIALES,PR,63.47332500000001,41.0,2008
CABO ROJO,PR,327.45083999999963,262.0,2008
RINCON,PR,221.95823999999996,132.0,2008
MAUNABO,PR,126.57524999999998,146.0,2008
LARES,PR,256.3066499999997,325.0,2008
NARANJITO,PR,488.49551249999985,469.0,2008
SAN GERMAN,PR,950.0684625000024,433.0,2008
UTUADO,PR,548.1315374999994,449.0,2008
VIEQUES,PR,186.5571375,257.0,2008
HORMIGUEROS,PR,709.9446360000002,235.0,2008
LOIZA,PR,676.0444875000009,256.0,2008
LAS PIEDRAS,PR,225.1000125,198.0,2008
JUNCOS,PR,826.1936625000012,355.0,2008
MOROVIS,PR,191.41709999999995,89.0,2008
VILLALBA,PR,180.89549999999988,210.0,2008
COROZAL,PR,597.4779449999997,537.0,2008
MANATI,PR,1458.0451875000015,719.0,2008
PATILLAS,PR,110.39411250000002,89.0,2008
LAS MARIAS,PR,1.96755,5.0,2008
CEIBA,PR,109.99860000000002,39.0,2008
QUEBRADILLAS,PR,490.8639374999994,521.0,2008
YAUCO,PR,857.6950275000031,479.0,2008
GUAYNABO,PR,2334.592378500007,1103.0,2008
ISABELA,PR,667.3724250000004,706.0,2008
BARRANQUITAS,PR,316.53528749999987,265.0,2008
ARECIBO,PR,1970.546595000002,1364.0,2008
AIBONITO,PR,973.921650000001,1102.0,2008
VEGA BAJA,PR,850.8757905000031,845.0,2008
RIO GRANDE,PR,209.46277500000008,224.0,2008
OROCOVIS,PR,187.76399999999995,264.0,2008
GURABO,PR,639.274875,346.0,2008
AGUADILLA,PR,1803.3672750000028,806.0,2008
LAJAS,PR,34.65914999999998,67.0,2008
CIDRA,PR,1086.9931500000016,417.0,2008
PONCE,PR,3954.0837899999988,2518.0,2008
GUAYAMA,PR,887.9381700000014,662.0,2008
AGUAS BUENAS,PR,182.30849999999995,99.0,2008
SAN LORENZO,PR,833.8695150000011,392.0,2008
SALINAS,PR,1125.7141125000014,672.0,2008
COAMO,PR,1591.6578000000004,1785.0,2008
COMERIO,PR,295.3270499999998,341.0,2008
AGUADA,PR,274.25249999999994,195.0,2008
NAGUABO,PR,110.295375,155.0,2008
ANASCO,PR,610.5377624999994,584.0,2008
ADJUNTAS,PR,418.7894249999998,274.0,2008
TRUJILLO ALTO,PR,604.4325749999995,353.0,2008
MAYAGUEZ,PR,1560.688761000005,818.0,2008
CANOVANAS,PR,272.8514249999997,222.0,2008
BAYAMON,PR,5035.344778500041,2906.0,2008
HUMACAO,PR,1898.0899500000046,1146.0,2008
JAYUYA,PR,231.1980375,253.0,2008
TOA BAJA,PR,586.6810500000005,360.0,2008
LUQUILLO,PR,369.2274749999997,231.0,2008
HATILLO,PR,696.6386625000005,524.0,2008
YABUCOA,PR,1314.314775000001,599.0,2008
SAN SEBASTIAN,PR,947.8587000000012,1133.0,2008
FAJARDO,PR,1940.8546500000016,1023.0,2008
GUANICA,PR,98.38674000000002,63.0,2008
MOCA,PR,651.2995500000002,649.0,2008
GUAYANILLA,PR,19.35015,18.0,2008
SAN LORENZO,PR,1052.4280500000016,438.0,2009
SANTA ISABEL,PR,634.68555,256.0,2009
AGUADA,PR,280.4604749999999,221.0,2009
MANATI,PR,1648.4794500000053,840.0,2009
CANOVANAS,PR,515.6619674999996,374.0,2009
NARANJITO,PR,383.24624999999946,478.0,2009
YABUCOA,PR,1008.7092375000012,707.0,2009
QUEBRADILLAS,PR,644.0046900000002,674.0,2009
TOA ALTA,PR,553.8199799999999,303.0,2009
FLORIDA,PR,81.03680999999997,68.0,2009
GURABO,PR,480.33903749999945,306.0,2009
CAMUY,PR,369.2929949999997,580.0,2009
SALINAS,PR,1038.5280675000004,1064.0,2009
CAYEY,PR,1666.5648750000025,1745.0,2009
VEGA BAJA,PR,868.9468125000022,764.0,2009
YAUCO,PR,914.7282825000027,481.0,2009
JUANA DIAZ,PR,1015.0798575000017,955.0,2009
NAGUABO,PR,59.17785000000002,129.0,2009
CATANO,PR,158.3682749999999,76.0,2009
GUAYAMA,PR,886.0953150000012,710.0,2009
JUNCOS,PR,979.4087250000019,384.0,2009
AIBONITO,PR,904.0948500000007,908.0,2009
LAJAS,PR,92.81925000000004,154.0,2009
PENUELAS,PR,315.9745499999999,127.0,2009
COMERIO,PR,407.1870749999996,409.0,2009
VEGA ALTA,PR,612.9817950000001,620.0,2009
LAS MARIAS,PR,59.08725,28.0,2009
AGUAS BUENAS,PR,124.17629999999996,68.0,2009
OROCOVIS,PR,165.17114999999995,190.0,2009
ARROYO,PR,191.520465,148.0,2009
SABANA GRANDE,PR,423.95572499999946,548.0,2009
JAYUYA,PR,252.7673625,318.0,2009
MOROVIS,PR,188.75909999999988,84.0,2009
GUANICA,PR,103.362225,72.0,2009
CEIBA,PR,127.08150000000002,52.0,2009
VILLALBA,PR,253.45381499999993,280.0,2009
RIO GRANDE,PR,203.62725,208.0,2009
LAS PIEDRAS,PR,270.429675,214.0,2009
ANASCO,PR,595.2138900000002,522.0,2009
LOIZA,PR,844.5176925000004,337.0,2009
CIALES,PR,112.3905,72.0,2009
PATILLAS,PR,215.94596249999995,138.0,2009
VIEQUES,PR,133.691325,187.0,2009
BARRANQUITAS,PR,464.5172249999997,405.0,2009
RINCON,PR,272.55547499999994,185.0,2009
DORADO,PR,522.367005,364.0,2009
MAUNABO,PR,218.38792499999997,234.0,2009
CIDRA,PR,745.5546000000003,312.0,2009
HORMIGUEROS,PR,412.3329749999997,208.0,2009
BARCELONETA,PR,397.67729999999983,326.0,2009
MAYAGUEZ,PR,1415.9505375000047,1155.0,2009
GUAYANILLA,PR,33.737925000000004,18.0,2009
LUQUILLO,PR,200.89893749999987,205.0,2009
HATILLO,PR,822.1990425000005,803.0,2009
FAJARDO,PR,1734.9733875000034,1097.0,2009
SAN SEBASTIAN,PR,1058.7955500000014,1123.0,2009
UTUADO,PR,732.9129900000005,521.0,2009
CAGUAS,PR,6703.031077500046,4575.0,2009
LARES,PR,333.6368624999996,466.0,2009
BAYAMON,PR,4624.6191712500395,3196.0,2009
ISABELA,PR,908.4198375000013,937.0,2009
MOCA,PR,770.3886450000008,811.0,2009
AGUADILLA,PR,1841.359027500004,1092.0,2009
HUMACAO,PR,2041.755930000004,1390.0,2009
PONCE,PR,4522.45563750001,3122.0,2009
TOA BAJA,PR,830.1670050000017,502.0,2009
COAMO,PR,1540.5841050000013,1797.0,2009
COROZAL,PR,739.9914525000003,691.0,2009
SAN GERMAN,PR,998.780640000002,553.0,2009
CAROLINA,PR,4243.942020000015,2728.0,2009
CABO ROJO,PR,368.1652799999997,288.0,2009
ARECIBO,PR,2552.198670000006,1618.0,2009
ADJUNTAS,PR,396.78329999999914,314.0,2009
SAN JUAN,PR,12170.695890000152,8489.0,2009
TRUJILLO ALTO,PR,824.3308125000004,386.0,2009
GUAYNABO,PR,2917.6530525000094,1353.0,2009
VILLALBA,PR,243.75824999999992,280.0,2010
HATILLO,PR,1097.0099250000017,1171.0,2010
ANASCO,PR,730.5014475000011,592.0,2010
BARCELONETA,PR,746.8017750000008,592.0,2010
CEIBA,PR,176.018775,93.0,2010
ARECIBO,PR,3958.8620250000135,2618.0,2010
HORMIGUEROS,PR,576.5822024999999,277.0,2010
TRUJILLO ALTO,PR,1120.7638425000016,544.0,2010
CAROLINA,PR,4227.05910000002,2832.0,2010
SAN SEBASTIAN,PR,1421.1344250000018,1201.0,2010
PENUELAS,PR,598.7922749999998,248.0,2010
SALINAS,PR,1810.7135025000077,2087.0,2010
GUAYAMA,PR,1038.0523200000011,932.0,2010
SAN LORENZO,PR,840.4930125000003,455.0,2010
VEGA ALTA,PR,489.45089999999914,427.0,2010
NARANJITO,PR,454.9132124999995,583.0,2010
PATILLAS,PR,278.515575,190.0,2010
RIO GRANDE,PR,529.259962499999,519.0,2010
GUAYNABO,PR,2870.679225000005,1441.0,2010
QUEBRADILLAS,PR,927.3586800000012,1011.0,2010
MAUNABO,PR,283.91099999999994,306.0,2010
RINCON,PR,348.2891924999997,219.0,2010
ADJUNTAS,PR,468.26549999999946,310.0,2010
HUMACAO,PR,2681.1828300000075,1842.0,2010
LAS PIEDRAS,PR,277.43445,209.0,2010
OROCOVIS,PR,223.8571425,341.0,2010
SABANA GRANDE,PR,662.6245499999994,886.0,2010
AGUADILLA,PR,2024.284282500007,1459.0,2010
CAMUY,PR,597.4668300000002,941.0,2010
GURABO,PR,436.78469999999936,286.0,2010
BARRANQUITAS,PR,546.5817749999999,529.0,2010
FAJARDO,PR,2459.5894125000063,1728.0,2010
AGUAS BUENAS,PR,166.0845,120.0,2010
COMERIO,PR,721.9009875000003,612.0,2010
JAYUYA,PR,316.8871799999999,444.0,2010
CANOVANAS,PR,579.4662149999995,451.0,2010
CIALES,PR,188.90467499999997,95.0,2010
TOA BAJA,PR,997.9739325000032,689.0,2010
ARROYO,PR,175.3638,157.0,2010
COAMO,PR,1569.4683600000049,1279.0,2010
CIDRA,PR,847.3083750000011,369.0,2010
LOIZA,PR,845.5379400000005,464.0,2010
SANTA ISABEL,PR,809.2082250000003,376.0,2010
CAGUAS,PR,7342.129050000078,4723.0,2010
YABUCOA,PR,811.8556875000003,642.0,2010
AGUADA,PR,326.03324999999967,294.0,2010
ISABELA,PR,1111.6229400000018,1317.0,2010
SAN JUAN,PR,13956.916552500148,10778.0,2010
LARES,PR,449.9105249999994,580.0,2010
VIEQUES,PR,78.98895,155.0,2010
BAYAMON,PR,6053.641245000048,4054.0,2010
MAYAGUEZ,PR,1562.5976250000056,1303.0,2010
PONCE,PR,6597.666367500033,4597.0,2010
CAYEY,PR,2049.8655000000035,2153.0,2010
LAJAS,PR,198.86623499999982,315.0,2010
JUNCOS,PR,1739.6731125000028,630.0,2010
MANATI,PR,2340.563182500005,1240.0,2010
MOROVIS,PR,265.9692524999998,126.0,2010
COROZAL,PR,1005.5943750000024,894.0,2010
MOCA,PR,1143.8007300000027,1136.0,2010
VEGA BAJA,PR,1009.9551375000032,887.0,2010
DORADO,PR,803.301750000002,726.0,2010
CABO ROJO,PR,512.419619999999,387.0,2010
AIBONITO,PR,1172.4738900000016,975.0,2010
LAS MARIAS,PR,187.6822499999999,83.0,2010
NAGUABO,PR,60.03112500000001,114.0,2010
LUQUILLO,PR,321.12404999999967,274.0,2010
CATANO,PR,85.22681249999998,42.0,2010
UTUADO,PR,737.6390475000006,570.0,2010
YAUCO,PR,1208.7335400000036,634.0,2010
GUAYANILLA,PR,40.1268,28.0,2010
FLORIDA,PR,126.9981,90.0,2010
GUANICA,PR,123.7344,85.0,2010
JUANA DIAZ,PR,1186.5866250000022,1025.0,2010
TOA ALTA,PR,578.7454275,309.0,2010
SAN GERMAN,PR,1093.791750000002,698.0,2010
FAJARDO,PR,2006.5990875000039,1490.0,2011
LOIZA,PR,804.1279875000006,339.0,2011
ANASCO,PR,699.5851725000005,608.0,2011
SABANA GRANDE,PR,727.6673700000005,1060.0,2011
YAUCO,PR,937.6100700000032,489.0,2011
SALINAS,PR,1930.2173625000064,2319.0,2011
CAGUAS,PR,7173.527295000071,4722.0,2011
SAN GERMAN,PR,1115.8839600000024,703.0,2011
LAS MARIAS,PR,129.74526,59.0,2011
AGUADILLA,PR,2140.0590900000047,1506.0,2011
BAYAMON,PR,6075.166987500032,3832.0,2011
GUANICA,PR,106.977225,67.0,2011
GUAYANILLA,PR,6.0539999999999985,19.0,2011
TOA BAJA,PR,1142.2704600000045,995.0,2011
CANOVANAS,PR,513.0264674999995,396.0,2011
JAYUYA,PR,274.9566899999999,415.0,2011
UTUADO,PR,698.6233050000004,552.0,2011
PONCE,PR,7079.49042952504,5295.0,2011
TRUJILLO ALTO,PR,1026.3625950000019,484.0,2011
VIEQUES,PR,88.16385,156.0,2011
OROCOVIS,PR,240.68070000000003,347.0,2011
AIBONITO,PR,1288.0879500000005,979.0,2011
CATANO,PR,168.0976874999999,62.0,2011
CEIBA,PR,137.01971250000003,73.0,2011
CIALES,PR,221.76693749999995,113.0,2011
AGUAS BUENAS,PR,161.97040499999991,142.0,2011
SAN JUAN,PR,14367.462802500151,10705.0,2011
BARCELONETA,PR,953.5990425000008,787.0,2011
ADJUNTAS,PR,557.8502399999994,372.0,2011
RIO GRANDE,PR,668.9789625000002,596.0,2011
COMERIO,PR,736.218615225,636.0,2011
LUQUILLO,PR,534.3725099999998,321.0,2011
SANTA ISABEL,PR,551.1773549999998,313.0,2011
HATILLO,PR,1143.6689513625013,1044.0,2011
NARANJITO,PR,407.6003699999995,575.0,2011
VEGA BAJA,PR,1133.779185000004,1083.0,2011
LARES,PR,589.9732274999997,675.0,2011
ISABELA,PR,1039.8294450000014,1221.0,2011
COAMO,PR,1869.6960750000023,1624.0,2011
PATILLAS,PR,245.52224999999996,209.0,2011
LAJAS,PR,406.08215999999913,586.0,2011
VILLALBA,PR,314.0734049999997,312.0,2011
HUMACAO,PR,2871.1925250000045,1968.0,2011
HORMIGUEROS,PR,568.1702549999994,300.0,2011
